Product ID,Category,Sub-Category,Product Name
OFF-AR-10001972,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
OFF-AR-10004587,Technology,Machines,Canon PC170 Desktop Personal Copier
OFF-AP-10001366,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
OFF-BI-10000216,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
TEC-MA-10001047,Office Supplies,Paper,Xerox 1890
OFF-LA-10003720,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
TEC-MA-10003246,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
FUR-FU-10000175,Office Supplies,Art,Prang Drawing Pencil Set
OFF-PA-10000556,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray
TEC-AC-10003237,Furniture,Bookcases,"Hon Metal Bookcases, Gray"
OFF-EN-10003068,Office Supplies,Binders,Ibico EPK-21 Electric Binding System
FUR-FU-10004053,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
OFF-PA-10000565,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
OFF-LA-10000414,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0
OFF-AP-10002998,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
FUR-BO-10004690,Office Supplies,Art,Newell 338
OFF-AR-10002445,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
FUR-BO-10003546,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
FUR-TA-10003392,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
OFF-AR-10003217,Office Supplies,Paper,Xerox 1990
OFF-ST-10001932,Office Supplies,Paper,Xerox 1933
OFF-AR-10001761,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
OFF-EN-10003567,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes
OFF-PA-10003022,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
FUR-TA-10004442,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone
OFF-ST-10000129,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock
OFF-PA-10004948,Office Supplies,Paper,Xerox 1975
OFF-PA-10001725,Office Supplies,Art,Newell 323
TEC-PH-10000213,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
OFF-PA-10000807,Office Supplies,Appliances,Staple holder
OFF-ST-10003805,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
OFF-PA-10004353,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta"
OFF-EN-10004206,Office Supplies,Labels,Avery 487
OFF-LA-10003388,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer
TEC-PH-10000193,Furniture,Furnishings,DAX Wood Document Frame.
FUR-FU-10002111,Office Supplies,Paper,Xerox 208
OFF-ST-10000885,Technology,Accessories,Memorex Micro Travel Drive 4 GB
OFF-PA-10002709,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
FUR-FU-10003424,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
OFF-BI-10003718,Office Supplies,Paper,Easy-staple paper
FUR-FU-10002508,Office Supplies,Labels,Avery 503
OFF-AP-10004052,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier
OFF-PA-10003134,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase
FUR-FU-10000719,Office Supplies,Art,SANFORD Major Accent Highlighters
FUR-BO-10003893,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
TEC-CO-10001943,Furniture,Tables,Global Adaptabilities Conference Tables
FUR-CH-10000749,Office Supplies,Art,Newell 316
OFF-PA-10003228,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files
TEC-AC-10001542,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
TEC-AC-10004877,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"
TEC-PH-10001305,Office Supplies,Paper,Xerox 1992
OFF-PA-10000483,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
TEC-AC-10000487,Office Supplies,Storage,Fellowes Recycled Storage Drawers
TEC-AC-10002018,Office Supplies,Paper,Xerox 190
OFF-PA-10004381,Office Supplies,Paper,Xerox 1892
OFF-EN-10001453,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
OFF-SU-10001212,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
OFF-BI-10000201,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
TEC-AC-10004396,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
OFF-AR-10002467,Office Supplies,Envelopes,Multimedia Mailers
FUR-FU-10002813,Office Supplies,Labels,Avery 5
TEC-MA-10000752,Technology,Phones,Jensen SMPS-640 - speaker phone
FUR-FU-10004845,Furniture,Furnishings,"Master Caster Door Stop, Large Brown"
OFF-FA-10000840,Office Supplies,Storage,Fellowes Desktop Hanging File Manager
OFF-AR-10001231,Office Supplies,Paper,Xerox 1956
TEC-PH-10004875,Furniture,Furnishings,Nu-Dell Oak Frame
FUR-CH-10001802,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
TEC-PH-10003356,Furniture,Furnishings,Document Clip Frames
OFF-AP-10002670,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
OFF-FA-10003485,Office Supplies,Paper,Xerox 1937
OFF-AP-10000390,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11"
OFF-PA-10002764,Furniture,Bookcases,Sauder Camden County Collection Library
OFF-PA-10000143,Technology,Copiers,Canon PC-428 Personal Copier
TEC-MA-10000045,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
OFF-ST-10000136,Office Supplies,Paper,Xerox 1917
TEC-PH-10004522,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
TEC-PH-10002584,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
FUR-CH-10004626,Technology,Phones,Panasonic KX TS208W Corded phone
TEC-PH-10000562,Office Supplies,Paper,Xerox 19
FUR-FU-10001025,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
OFF-LA-10004178,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
OFF-PA-10003797,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
OFF-EN-10003448,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
OFF-AP-10000938,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation
OFF-SU-10004737,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
FUR-TA-10001691,Technology,Accessories,Logitech Keyboard K120
TEC-MA-10003173,Office Supplies,Paper,Xerox 1932
OFF-LA-10000305,Office Supplies,Art,Dixon Ticonderoga Pencils
TEC-PH-10002583,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
OFF-AR-10003876,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
OFF-PA-10003063,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
OFF-PA-10003302,Office Supplies,Fasteners,OIC Thumb-Tacks
TEC-MA-10000423,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
TEC-AC-10004992,Technology,Phones,PNY Rapid USB Car Charger - Black
OFF-BI-10004099,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
OFF-PA-10001215,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors"
TEC-AC-10003870,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
OFF-AP-10000275,Office Supplies,Fasteners,Staples
FUR-FU-10003192,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
OFF-PA-10000859,Office Supplies,Paper,Easy-staple paper
OFF-AR-10000614,Office Supplies,Paper,Astroparche Fine Business Paper
OFF-FA-10000089,Technology,Machines,Zebra ZM400 Thermal Label Printer
FUR-TA-10001771,Office Supplies,Storage,Letter Size File
FUR-CH-10002044,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
FUR-TA-10001086,Technology,Phones,Samsung Galaxy S4
OFF-PA-10000048,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
TEC-MA-10002109,Technology,Phones,Samsung Convoy 3
OFF-PA-10003036,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear"
TEC-PH-10001870,Office Supplies,Labels,Avery 491
OFF-ST-10002182,Office Supplies,Paper,Xerox 209
TEC-PH-10001468,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-AR-10004010,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator
OFF-ST-10003572,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors
OFF-ST-10003994,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
FUR-CH-10001545,Technology,Machines,Hewlett-Packard 300S Scientific Calculator
FUR-FU-10004245,Office Supplies,Labels,Avery 495
OFF-EN-10002592,Technology,Phones,iOttie HLCRIO102 Car Mount
OFF-AR-10000914,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
OFF-LA-10003498,Furniture,Furnishings,Eldon 500 Class Desk Accessories
TEC-MA-10003329,Office Supplies,Paper,EcoTones Memo Sheets
FUR-FU-10000747,Office Supplies,Paper,Xerox 1906
TEC-PH-10004100,Technology,Machines,Texas Instruments TI-34 Scientific Calculator
OFF-ST-10000636,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book
TEC-PH-10003174,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
OFF-PA-10001497,Office Supplies,Binders,GBC VeloBinder Strips
OFF-PA-10001952,Office Supplies,Paper,Xerox 1963
OFF-SU-10004661,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
OFF-PA-10001826,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
TEC-MA-10001031,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
TEC-MA-10003176,Office Supplies,Paper,Unpadded Memo Slips
TEC-AC-10002647,Office Supplies,Art,Barrel Sharpener
TEC-PH-10002114,Office Supplies,Fasteners,Acco Glide Clips
OFF-PA-10001593,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled"
TEC-AC-10004803,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
OFF-PA-10001801,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
TEC-PH-10000127,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
OFF-AP-10001564,Office Supplies,Paper,Xerox 20
TEC-AC-10004595,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
FUR-FU-10002874,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
FUR-FU-10003489,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
TEC-MA-10002073,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black"
TEC-PH-10004006,Technology,Phones,Panasonic Business Telephones KX-T7736
OFF-BI-10000279,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
OFF-PA-10000300,Office Supplies,Storage,Portfile Personal File Boxes
OFF-BI-10004308,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
TEC-PH-10004080,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
OFF-PA-10001260,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
OFF-ST-10004946,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-PA-10002109,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener
TEC-MA-10004255,Office Supplies,Labels,Avery 475
FUR-FU-10003095,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black"
FUR-FU-10000820,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
TEC-MA-10002930,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable
OFF-PA-10003205,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
OFF-LA-10002368,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
TEC-MA-10003230,Office Supplies,Paper,Xerox 1914
OFF-PA-10000295,Office Supplies,Paper,Xerox 1902
OFF-SU-10004884,Office Supplies,Supplies,Acme Titanium Bonded Scissors
FUR-FU-10002240,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
FUR-FU-10001057,Office Supplies,Paper,Xerox 207
FUR-CH-10002073,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS)
OFF-AP-10003278,Technology,Machines,Okidata B400 Printer
TEC-PH-10002070,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired"
FUR-FU-10000277,Technology,Phones,Xiaomi Mi3
TEC-AC-10004420,Office Supplies,Paper,Xerox 1947
TEC-PH-10004094,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
TEC-MA-10002790,Office Supplies,Paper,Xerox 193
OFF-AP-10001634,Technology,Phones,iOttie XL Car Mount
OFF-PA-10001837,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
OFF-AR-10003896,Technology,Accessories,First Data TMFD35 PIN Pad
OFF-BI-10002897,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer
OFF-PA-10001243,Furniture,Furnishings,Contemporary Borderless Frame
FUR-FU-10003806,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White"
TEC-MA-10000904,Technology,Phones,Panasonic KX - TS880B Telephone
OFF-LA-10002473,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
FUR-FU-10003374,Office Supplies,Paper,Xerox 1936
TEC-MA-10001856,Office Supplies,Binders,Avery Legal 4-Ring Binder
OFF-ST-10003641,Technology,Phones,Avaya 5410 Digital phone
OFF-AR-10004707,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
TEC-MA-10004086,Office Supplies,Storage,Desktop 3-Pocket Hot File
TEC-MA-10001695,Office Supplies,Paper,Wirebound Voice Message Log Book
FUR-FU-10002506,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer
TEC-AC-10004518,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame"
OFF-AP-10000027,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
OFF-PA-10002558,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
TEC-AC-10000926,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
OFF-PA-10001846,Office Supplies,Labels,Avery 479
TEC-MA-10003673,Technology,Machines,Okidata C610n Printer
FUR-BO-10001567,Office Supplies,Paper,Xerox 229
FUR-FU-10001379,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
TEC-MA-10000984,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames
OFF-AR-10000937,Furniture,Furnishings,Tensor Track Tree Floor Lamp
FUR-FU-10002030,Furniture,Chairs,Hon Olson Stacker Chairs
OFF-FA-10000254,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series
OFF-AP-10004136,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger
TEC-AC-10002370,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
OFF-AR-10003986,Technology,Accessories,Cherry 142-key Programmable Keyboard
OFF-SU-10004290,Technology,Phones,Motorola L703CM
TEC-MA-10004552,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System
OFF-PA-10000312,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum
OFF-PA-10001001,Office Supplies,Paper,Xerox 1976
OFF-PA-10001583,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
TEC-MA-10002694,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
TEC-MA-10004626,Office Supplies,Paper,Xerox 1983
TEC-PH-10004241,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
OFF-SU-10003936,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
TEC-MA-10003337,Office Supplies,Labels,Avery 484
OFF-PA-10000210,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
OFF-AR-10003477,Technology,Machines,Okidata C610n Printer
FUR-CH-10002317,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.
OFF-LA-10004677,Office Supplies,Art,Staples in misc. colors
FUR-CH-10002780,Technology,Machines,Plantronics Single Ear Headset
OFF-EN-10001535,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer
TEC-MA-10003493,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
TEC-AC-10002380,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
TEC-PH-10002817,Office Supplies,Appliances,Hoover Commercial SteamVac
TEC-MA-10003589,Office Supplies,Paper,Xerox 1938
OFF-AP-10003099,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router
TEC-PH-10002645,Office Supplies,Paper,Xerox 1899
OFF-ST-10001627,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer
